Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
169,Bitcoin,BTC,"Jan 18, 2022","$42,250.07 ","$42,534.40 ","$41,392.22 ","$42,375.63 ","$22,417,209,227 ","$802,313,747,480 "
170,Bitcoin,BTC,"Jan 17, 2022","$43,118.12 ","$43,179.39 ","$41,680.32 ","$42,250.55 ","$21,690,904,261 ","$799,910,089,279 "
171,Bitcoin,BTC,"Jan 16, 2022","$43,172.04 ","$43,436.81 ","$42,691.02 ","$43,113.88 ","$17,902,097,845 ","$816,211,499,221 "
172,Bitcoin,BTC,"Jan 15, 2022","$43,101.90 ","$43,724.67 ","$42,669.04 ","$43,177.40 ","$18,371,348,298 ","$817,364,571,824 "
173,Bitcoin,BTC,"Jan 14, 2022","$42,598.87 ","$43,346.69 ","$41,982.62 ","$43,099.70 ","$23,577,403,399 ","$815,850,639,036 "
174,Bitcoin,BTC,"Jan 13, 2022","$43,946.74 ","$44,278.42 ","$42,447.04 ","$42,591.57 ","$47,691,135,082 ","$806,189,762,638 "
175,Bitcoin,BTC,"Jan 12, 2022","$42,742.18 ","$44,135.37 ","$42,528.99 ","$43,949.10 ","$33,499,938,689 ","$831,836,978,396 "
176,Bitcoin,BTC,"Jan 11, 2022","$41,819.51 ","$43,001.16 ","$41,407.75 ","$42,735.85 ","$26,327,648,900 ","$808,834,801,011 "
177,Bitcoin,BTC,"Jan 10, 2022","$41,910.23 ","$42,199.49 ","$39,796.57 ","$41,821.26 ","$32,104,232,331 ","$791,484,886,194 "
178,Bitcoin,BTC,"Jan 09, 2022","$41,734.73 ","$42,663.95 ","$41,338.16 ","$41,911.60 ","$21,294,384,372 ","$793,156,354,744 "
179,Bitcoin,BTC,"Jan 08, 2022","$41,561.47 ","$42,228.94 ","$40,672.28 ","$41,733.94 ","$28,066,355,845 ","$789,758,782,727 "
180,Bitcoin,BTC,"Jan 07, 2022","$43,153.57 ","$43,153.57 ","$41,077.45 ","$41,557.90 ","$84,196,607,520 ","$786,389,774,194 "
181,Bitcoin,BTC,"Jan 06, 2022","$43,565.51 ","$43,748.72 ","$42,645.54 ","$43,160.93 ","$30,208,048,289 ","$816,685,390,313 "
