Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
167,BNB,BNB,"Jan 20, 2022",$462.86 ,$478.35 ,$439.98 ,$440.01 ,"$1,881,741,995 ","$72,652,270,854 "
168,BNB,BNB,"Jan 19, 2022",$471.92 ,$472.77 ,$454.76 ,$462.82 ,"$1,780,063,381 ","$76,419,685,290 "
169,BNB,BNB,"Jan 18, 2022",$475.74 ,$479.66 ,$458.15 ,$472.01 ,"$2,106,859,289 ","$77,935,945,161 "
170,BNB,BNB,"Jan 17, 2022",$498.51 ,$498.94 ,$468.58 ,$475.71 ,"$2,134,608,006 ","$79,348,951,880 "
171,BNB,BNB,"Jan 16, 2022",$494.92 ,$505.30 ,$489.50 ,$498.43 ,"$1,771,927,950 ","$83,138,350,006 "
172,BNB,BNB,"Jan 15, 2022",$489.92 ,$501.31 ,$486.31 ,$494.99 ,"$1,766,015,929 ","$82,564,578,043 "
173,BNB,BNB,"Jan 14, 2022",$475.13 ,$491.66 ,$468.94 ,$489.87 ,"$3,112,235,914 ","$81,710,448,741 "
174,BNB,BNB,"Jan 13, 2022",$487.04 ,$488.21 ,$467.88 ,$475.03 ,"$4,151,007,744 ","$79,235,401,456 "
175,BNB,BNB,"Jan 12, 2022",$463.56 ,$489.33 ,$457.12 ,$487.01 ,"$4,131,335,431 ","$81,233,396,504 "
176,BNB,BNB,"Jan 11, 2022",$424.89 ,$467.28 ,$422.00 ,$463.52 ,"$4,600,615,710 ","$77,315,387,871 "
177,BNB,BNB,"Jan 10, 2022",$438.79 ,$445.04 ,$408.70 ,$424.93 ,"$4,156,063,326 ","$70,879,440,367 "
178,BNB,BNB,"Jan 09, 2022",$430.25 ,$444.49 ,$428.24 ,$438.80 ,"$3,347,862,691 ","$73,192,856,244 "
179,BNB,BNB,"Jan 08, 2022",$447.86 ,$458.48 ,$419.20 ,$430.25 ,"$4,068,139,021 ","$71,765,554,064 "
180,BNB,BNB,"Jan 07, 2022",$473.00 ,$474.30 ,$439.26 ,$447.79 ,"$4,613,172,287 ","$74,691,631,587 "
181,BNB,BNB,"Jan 06, 2022",$475.08 ,$481.06 ,$460.25 ,$473.28 ,"$4,400,228,627 ","$78,942,916,084 "
